Time, GazeX, GazeY, GazeZ, GazePoint, CamX, CamY, CamZ,CamRotateX,CamRotateY,CamRotateZ, Dected_Objects,Accident,cross
5/8/2019 4:28:38 PM,415.2987,0.09975936,453.079,Street_3_2,409.6004,1.607548,456.0352,13.20378,117.3656,3.566168,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (4) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,415.2987,0.09975936,453.079,Street_3_2,409.6004,1.607548,456.0352,13.20378,117.3656,3.566168,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (4) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,415.2987,0.09975936,453.079,Street_3_2,409.6004,1.607548,456.0352,13.20378,117.3656,3.566168,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (4) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,408.9831,1.637382,456.0516,car interaction,408.781,1.630556,456.2773,358.7131,137.9466,1.48096,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (4) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,416.2147,1.881659,447.9733,data_left,408.781,1.630556,456.2773,358.7131,137.9466,1.48096,Range rover (24) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);small4 (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);Traffic_Lamp_Base_A (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,416.2147,1.881659,447.9733,data_left,408.781,1.630556,456.2773,358.7131,137.9466,1.48096,Range rover (24) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);small4 (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);Traffic_Lamp_Base_A (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,416.2403,1.582062,449.205,data_left,408.7794,1.628579,456.3063,0.2566368,133.509,1.934066,Range rover (24) (UnityEngine.GameObject);Cube (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);small4 (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);Traffic_Lamp_Base_A (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,416.2404,1.582184,449.2049,data_left,408.7794,1.628579,456.3063,0.2566368,133.509,1.934066,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);small4 (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);Traffic_Lamp_Base_A (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,416.2407,1.582183,449.2047,data_left,408.7794,1.628579,456.3063,0.2566368,133.509,1.934066,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Cube (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);small4 (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);Traffic_Lamp_Base_A (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
5/8/2019 4:28:38 PM,416.2398,1.526081,449.2045,data_left,408.7755,1.628078,456.2965,0.5635393,133.511,1.789142,CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Cube (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Cube (2) (UnityEngine.GameObject);Traffic_Lamp_Dual_Animated_Pedestrian_v_A (1) (UnityEngine.GameObject);small4 (UnityEngine.GameObject);big4 (1) (UnityEngine.GameObject);RedLightTarget (4) (UnityEngine.GameObject);big4 (UnityEngine.GameObject);Plane (12) (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Plane (3) (UnityEngine.GameObject);Plane (7) (UnityEngine.GameObject);Traffic_Lamp_Base_A (UnityEngine.GameObject);left (UnityEngine.GameObject);data_left (UnityEngine.GameObject);Plane (6) (UnityEngine.GameObject);Plane (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject);Plane (2) (UnityEngine.GameObject),  ,not cross
