Time, GazeX, GazeY, GazeZ, GazePoint, CamX, CamY, CamZ,CamRotateX,CamRotateY,CamRotateZ, CameraRotateW, Dected_Objects,Accident
5/4/2019 12:31:37 PM,435,6.23674,459.4095,CSTemplate-SlantedRoofSmall(Clone),424.1481,1.394099,442.5289,-0.0953301,0.2862716,0.09431567,0.9487178,Plane (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:37 PM,435,6.238313,459.4399,CSTemplate-SlantedRoofSmall(Clone),424.1504,1.39422,442.531,-0.0953057,0.2862648,0.09437307,0.9487165,Plane (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:38 PM,435,6.243866,459.4314,CSTemplate-SlantedRoofSmall(Clone),424.1501,1.394182,442.5309,-0.09536122,0.2862364,0.09429791,0.948727,Plane (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:38 PM,435,6.221415,459.3137,CSTemplate-SlantedRoofSmall(Clone),424.1485,1.394056,442.5284,-0.09530014,0.2862729,0.09431122,0.9487208,Plane (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:39 PM,435,6.230271,459.4033,CSTemplate-SlantedRoofSmall(Clone),424.1486,1.394048,442.5285,-0.09533025,0.2862231,0.09424568,0.9487393,Plane (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:39 PM,435,6.2637,459.4581,CSTemplate-SlantedRoofSmall(Clone),424.1479,1.393993,442.5276,-0.09534457,0.2862698,0.09423795,0.9487246,Plane (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:39 PM,435,6.252539,459.4683,CSTemplate-SlantedRoofSmall(Clone),424.1486,1.394058,442.5289,-0.09533089,0.2861792,0.09427627,0.9487495,Plane (UnityEngine.GameObject);Range rover (24) (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:40 PM,435,6.238085,459.4326,CSTemplate-SlantedRoofSmall(Clone),424.148,1.394084,442.5288,-0.09531051,0.2862028,0.09432789,0.9487392,Plane (UnityEngine.GameObject);Range rover (4) (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:40 PM,435,6.238943,459.4102,CSTemplate-SlantedRoofSmall(Clone),424.1475,1.39397,442.5275,-0.09539986,0.2861977,0.09433763,0.9487308,Plane (UnityEngine.GameObject);Range rover (4) (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Sight (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),  
5/4/2019 12:31:40 PM,435,6.25142,459.3953,CSTemplate-SlantedRoofSmall(Clone),424.1481,1.394047,442.5288,-0.09542133,0.2861491,0.09425319,0.9487517,Plane (UnityEngine.GameObject);Range rover (4) (UnityEngine.GameObject);Street_3_3 (UnityEngine.GameObject);Cube (3) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);CSTemplate-SlantedRoofSmall(Clone) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Range rover (16) (UnityEngine.GameObject);Sight (UnityEngine.GameObject);Street_3_2Street_ (UnityEngine.GameObject);Street_3_2 (UnityEngine.GameObject);TrafficBarup (UnityEngine.GameObject);Plane (5) (UnityEngine.GameObject);Street_2_2 (UnityEngine.GameObject),HitByCar
